N4,75,そんな・こんな・あんな・どんな,sonna / konna / anna / donna,"Such a・Kind of, Something like ~",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%93%E3%81%AA-%E3%81%93%E3%82%93%E3%81%AA-%E3%81%82%E3%82%93%E3%81%AA-%E3%81%A9%E3%82%93%E3%81%AA
N4,76,各,kaku,"Each, Every, Respective, Various",https://bunpro.jp/grammar_points/%E5%90%84
N4,77,以上 ①,ijou (1),"More than (or equal to), Over・(and) above, Any more・Greater, Exceeding",https://bunpro.jp/grammar_points/%E4%BB%A5%E4%B8%8A1
N4,78,いか,ika,"Less than (or equal to), Under・(and) below, Any less・fewer, Not exceeding",https://bunpro.jp/grammar_points/%E3%81%84%E3%81%8B
N4,79,いがい,igai,"Except・besides, Other than, With the exception of",https://bunpro.jp/grammar_points/%E3%81%84%E3%81%8C%E3%81%84
N4,80,ずっと ①,zutto (1),"Continuously, All throughout, Entire time, Ever (since), The whole time, All the way",https://bunpro.jp/grammar_points/%E3%81%9A%E3%81%A3%E3%81%A81
N4,81,だいたい,daitai,"Most・mostly, Adequately・generally, For the most part, Roughly・approximately, In the first place",https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%84%E3%81%9F%E3%81%84
N4,82,のなかで,no naka de,"In, Among, Within",https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%AA%E3%81%8B%E3%81%A7
N4,83,ように・ような,you ni / you na,"As・like, Just like",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB-%E3%82%88%E3%81%86%E3%81%AA
N4,84,Number/Amount + は,number / amount + wa,"At least, Sort of, Or so",https://bunpro.jp/grammar_points/number-amount-%E3%81%AF
N4,85,なん + counter + か,nan + counter + ka,"Some, Several, A few",https://bunpro.jp/grammar_points/%E3%81%AA%E3%82%93-counter-%E3%81%8B
N4,86,真(っ),ma(っ),"Completely, Exactly, Right",https://bunpro.jp/grammar_points/%E7%9C%9F(%E3%81%A3)
N4,87,Number + しか〜ない,number + shika ~ nai,"No more than, Not exceeding, As few as・as little as, Only",https://bunpro.jp/grammar_points/number-%E3%81%97%E3%81%8B-%E3%81%AA%E3%81%84
N4,88,～は～の一つだ,~wa ~ no hitotsu da,〜 is one of (many) 〜,https://bunpro.jp/grammar_points/%E3%81%AF-%E3%81%AE%E4%B8%80%E3%81%A4%E3%81%A0
N4,89,～ない～はない,~nai ~ wa nai,There is not ~ that is not/does not,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84-%E3%81%AF%E3%81%AA%E3%81%84
N4,90,すこしも～ない,sukoshi mo ~ nai,"Not even a little, Not at all, Not in the least, Never",https://bunpro.jp/grammar_points/%E3%81%99%E3%81%93%E3%81%97%E3%82%82-%E3%81%AA%E3%81%84
N4,91,すくなくない,sukunakunai,"Quite a few, Quite a lot, Many, Not a few, Not a little",https://bunpro.jp/grammar_points/%E3%81%99%E3%81%8F%E3%81%AA%E3%81%8F%E3%81%AA%E3%81%84
N4,92,ばあいは,baai wa,"In the event of, In the case of",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%82%E3%81%84%E3%81%AF
N4,93,Verb[て],verb [te],Please do for me (Casual request),https://bunpro.jp/grammar_points/verb%E3%81%A6-request
N4,94,てよかった,te yokatta,I'm glad that,https://bunpro.jp/grammar_points/%E3%81%A6%E3%82%88%E3%81%8B%E3%81%A3%E3%81%9F
N4,95,Verb［せる・させる］,verb [seru / saseru],To make/let/have (somebody do something),https://bunpro.jp/grammar_points/causative
N4,96,といってもいい,to itte mo ii,"You could say, You might say",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%A3%E3%81%A6%E3%82%82%E3%81%84%E3%81%84
N4,97,ても,temo,"Even if, Even though",https://bunpro.jp/grammar_points/%E3%81%A6%E3%82%82
N4,98,てしまう・ちゃう,te shimau / chau,"To do something by accident, To finish completely・totally, Unfortunately",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%97%E3%81%BE%E3%81%86-%E3%81%A1%E3%82%83%E3%81%86
N4,99,Verb[て] + B,verb [te] + B,"And・and so, Due to, Because of, Since, Conjunctive",https://bunpro.jp/grammar_points/verb%E3%81%A6-b2
N4,100,Causative-Passive,causative-passive,"Verbs (Causative-passive voice), To be made to do something, To be forced to do",https://bunpro.jp/grammar_points/causative-passive
N4,101,Verb[て]・Noun[で] + B,verb [te] / noun [de] + B,"By, With, On, By means of, ~ing with",https://bunpro.jp/grammar_points/verb-%E3%81%A6-noun-%E3%81%A7-b
N4,102,てある,te aru,"Something is done, Has been done, Remaining state",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%82%E3%82%8B
N4,103,ように～てほしい,you ni ~ te hoshii,"Want ~ to ~ like ~, Want ~ to be able to ~, Want ~ to ~ in the way of ~",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB-%E3%81%A6%E3%81%BB%E3%81%97%E3%81%84
N4,104,ているあいだに,te iru aida ni,"While, During the time that ~",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B%E3%81%82%E3%81%84%E3%81%A0%E3%81%AB
N4,105,なくてもいい,nakute mo ii,Don't have to,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%A6%E3%82%82%E3%81%84%E3%81%84
N4,106,てみる,te miru,To try to,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%BF%E3%82%8B
N4,107,てすみません,te sumimasen,I'm sorry for,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%99%E3%81%BF%E3%81%BE%E3%81%9B%E3%82%93
N4,108,てあげる,te ageru,"To do something for someone, As a favor for",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%82%E3%81%92%E3%82%8B
N4,109,てくれる,te kureru,To do something for someone (usually you),https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8C%E3%82%8B
N4,110,てもらう,te morau,"To get someone to do, To have someone do",https://bunpro.jp/grammar_points/%E3%81%A6%E3%82%82%E3%82%89%E3%81%86
N4,111,なさい,nasai,Command to do,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%95%E3%81%84
N4,112,Verb[て] + B,verb [te] + B,"Non-sequence, And, But (Contrast), Parallel action/state",https://bunpro.jp/grammar_points/verb%E3%81%A6-b
N4,113,Verb[ないで],verb [naide],"(Please) do not (for me), Casual request",https://bunpro.jp/grammar_points/verb-%E3%81%AA%E3%81%84%E3%81%A7
N4,114,てくれてありがとう,te kurete arigatou,Thank you for ~ ing,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8C%E3%81%A6%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86
N4,115,てくれない・てもらえない,te kurenai / te moraenai,"Won't you?, Will you?, Could you?, Can you?, Would you?",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8F%E3%82%8C%E3%81%AA%E3%81%84-%E3%81%A6%E3%82%82%E3%82%89%E3%81%88%E3%81%AA%E3%81%84
N4,116,～のだろうか,~no darou ka,I wonder...,https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%A0%E3%82%8D%E3%81%86%E3%81%8B
N4,117,お～になる,o~ni naru,To do (Honorific),https://bunpro.jp/grammar_points/%E3%81%8A-%E3%81%AB%E3%81%AA%E3%82%8B
N4,118,なさる,nasaru,To do (Honorific),https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%95%E3%82%8B
N4,119,お～ください,o~kudasai,Please do (Honorific),https://bunpro.jp/grammar_points/%E3%81%8A-%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84
N4,120,いらっしゃる,irassharu,"To be (Honorific), To come (Honorific), To go (Honorific)",https://bunpro.jp/grammar_points/%E3%81%84%E3%82%89%E3%81%A3%E3%81%97%E3%82%83%E3%82%8B
N4,121,ございます,gozaimasu,"To be, To exist (Polite)",https://bunpro.jp/grammar_points/%E3%81%94%E3%81%96%E3%81%84%E3%81%BE%E3%81%99
N4,122,でございます,de gozaimasu,"To be, Polite copula",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%94%E3%81%96%E3%81%84%E3%81%BE%E3%81%99
N4,123,お〜する,o~suru,"I humbly do, I am obliged to do, Humble speech",https://bunpro.jp/grammar_points/%E3%81%8A-%E3%81%99%E3%82%8B
N4,124,いたす,itasu,To do (Humble),https://bunpro.jp/grammar_points/%E3%81%84%E3%81%9F%E3%81%99
N4,125,ていただけませんか,te itadakemasen ka,"Won't you, Could you please (Humble request)",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%81%9F%E3%81%A0%E3%81%91%E3%81%BE%E3%81%9B%E3%82%93%E3%81%8B
N4,126,たら,tara,"When, From when, Just when, If",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89
N4,127,ほかに(も)・ほか(に)は,hoka ni (mo) / hoka (ni) wa,"Other, Another, Any other, Anything else, As well as, Besides, In addition",https://bunpro.jp/grammar_points/%E3%81%BB%E3%81%8B%E3%81%AB%E3%82%82-%E3%81%BB%E3%81%8B%E3%81%AB%E3%81%AF
N4,128,がひつよう,ga hitsuyou,"Need, Necessary",https://bunpro.jp/grammar_points/%E3%81%8C%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86
N4,129,そんなに,sonna ni,"So (much), That much, Like that",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%93%E3%81%AA%E3%81%AB
N4,130,ひつようがある,hitsuyou ga aru,It is necessary to,https://bunpro.jp/grammar_points/%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86%E3%81%8C%E3%81%82%E3%82%8B
N4,131,たとえば,tatoeba,For example,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%A8%E3%81%88%E3%81%B0
N4,132,れる・られる (Potential),reru / rareru (potential),"To be able, Can (Potential)",https://bunpro.jp/grammar_points/Verb%5Bpotential%5D
N4,133,んだけど・んですが,n da kedo / n desu ga,"But..., And...",https://bunpro.jp/grammar_points/%E3%82%93%E3%81%A0%E3%81%91%E3%81%A9-%E3%82%93%E3%81%A7%E3%81%99%E3%81%8C
N4,134,はずだ,hazu da,"Bound to (be), Expected to (be), Should be (able)",https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%9A%E3%81%A0
N4,135,かどうか,ka dou ka,"Whether or not, If...or not",https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%A9%E3%81%86%E3%81%8B
N4,136,と,to,"If, When, Whenever, And, [Conditional]",https://bunpro.jp/grammar_points/%E3%81%A8-conditional
N4,137,ないと,naito,"Must, Have to",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%A8
N4,138,はずがない,hazu ga nai,"Hardly possible, Cannot be, Highly unlikely, Improbable",https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%9A%E3%81%8C%E3%81%AA%E3%81%84
N4,139,しか～ない,shika ~ nai,"There's only, Nothing but",https://bunpro.jp/grammar_points/%E3%81%97%E3%81%8B-%E3%81%AA%E3%81%84
N4,140,だけでなく,dake de naku,Not only… but also,https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7%E3%81%AA%E3%81%8F
N4,141,ことができる,koto ga dekiru,"Can, Be able to",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B
N4,142,かい,kai,Question marker,https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%84
N4,143,もし,moshi,If (For emphasis),https://bunpro.jp/grammar_points/%E3%82%82%E3%81%97
N4,144,し～し,shi ~ shi,"And, Giving reasons",https://bunpro.jp/grammar_points/%E3%81%97-%E3%81%97
N4,145,でできる・からできる,de dekiru / kara dekiru,"Made of, Made from, Produced from, Come from",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B-%E3%81%8B%E3%82%89%E3%81%A7%E3%81%8D%E3%82%8B
N4,146,ながら,nagara,"While ~ing, During, As",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89
N4,147,たところだ,ta tokoro da,"Just finished doing, Was just doing",https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0
N4,148,ているところだ,te iru tokoro da,In the process of doing ~ right now/at this moment,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0
N4,149,と～と、どちらが,"to ~ to, dochira ga",Between ~ which one,https://bunpro.jp/grammar_points/%E3%81%A8-%E3%81%A8-%E3%81%A9%E3%81%A1%E3%82%89%E3%81%8C
N4,150,ようにする,you ni suru,"To try to, To make sure to, To endeavor to",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%99%E3%82%8B
N4,151,なければいけない,nakereba ikenai,"Must do, Have to do",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%84%E3%81%91%E3%81%AA%E3%81%84
N4,152,なければならない,nakereba naranai,"Must do, Have to do",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84
N4,153,つづける,tsuzukeru,To continue,https://bunpro.jp/grammar_points/%E3%81%A4%E3%81%A5%E3%81%91%E3%82%8B
N4,154,ようにいう,you ni iu,"To tell, request, or order to do (in such a way)",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%86
N4,155,よていだ,yotei da,"Plan to, Intend to",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%A6%E3%81%84%E3%81%A0
N4,156,ようにいのる,you ni inoru,"Pray that/for, Hope that/for, Keep fingers crossed that",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%AE%E3%82%8B
N4,157,たばかり,ta bakari,"Just did, Something just happened",https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%B0%E3%81%8B%E3%82%8A
N4,158,化する,ka suru,"-ification, -ization, To make something, To change, To become, Transform into",https://bunpro.jp/grammar_points/%E5%8C%96%E3%81%99%E3%82%8B
N4,159,命令形,meireikei,"(Verb)!, Do (something)!",https://bunpro.jp/grammar_points/%E5%91%BD%E4%BB%A4%E5%BD%A2
N4,160,ように,you ni,"So that, In order to, In such a way that",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB
N4,161,かしら,kashira,I wonder,https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%97%E3%82%89
N4,162,らしい ②,rashii (2),"typical of, -ish・like, appropriate for, becoming of, befitting",https://bunpro.jp/grammar_points/%E3%82%89%E3%81%97%E3%81%842
N4,163,にみえる,ni mieru,"To look, To seem, To appear",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%BF%E3%81%88%E3%82%8B
N4,164,とみえる,to mieru,"It seems that, It can be deduced, One can conclude that",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%BF%E3%81%88%E3%82%8B
N4,165,風,fuu,"-style, Way, Fashion",https://bunpro.jp/grammar_points/%E9%A2%A8
N4,166,がみられる,ga mirareru,"Can see, Can be seen, Can observe, Can be observed, Be evident, Chance to see something",https://bunpro.jp/grammar_points/%E3%81%8C%E3%81%BF%E3%82%89%E3%82%8C%E3%82%8B
N4,167,にきがつく,ni kigatsuku,"To notice (that), To realize (that)",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%8D%E3%81%8C%E3%81%A4%E3%81%8F
N4,168,〜でも 〜でも,~demo ~demo,"Whether ~ or, Neither ~ or",https://bunpro.jp/grammar_points/%E3%81%A7%E3%82%82-%E3%81%A7%E3%82%82
N4,169,それに,sore ni,"And, Besides, Moreover, In addition",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB
N4,170,それで,sore de,"Because of that, So?, And then?, Therefore, With that",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7
N4,171,Question-phrase + か,question-phrase + ka,Including questions within sentences,https://bunpro.jp/grammar_points/question-phrase-%E3%81%8B
N4,172,それでも,sore demo,"But still, And yet, Even so, Nevertheless",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82
N4,173,たらどう,tara dou,"Why don't you...?, What if you did...?",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89%E3%81%A9%E3%81%86
N4,174,とかんがえられている,to kangaerarete iru,"Is considered, Is thought of as",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%8B%E3%82%93%E3%81%8C%E3%81%88%E3%82%89%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,175,とされている,to sarete iru,"To be considered, To be deemed, Be regarded as, Be accepted as, To be said, To be accredited with",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,176,といわれている,to iwarete iru,"It is said that, Is known as",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%82%8F%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,177,ばよかった,ba yokatta,"Should have, I wish, It would have been better to",https://bunpro.jp/grammar_points/%E3%81%B0%E3%82%88%E3%81%8B%E3%81%A3%E3%81%9F
N3,1,ばいい,baii,"Can, Should, It'd be good if",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%84%E3%81%84
N3,2,たらいい・といい,tara ii / to ii,"It would be nice if, It would be good if, Should, I hope",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89%E3%81%84%E3%81%84-%E3%81%A8%E3%81%84%E3%81%84
N3,3,中,naka,"During, While, Throughout, In the process of",https://bunpro.jp/grammar_points/%E4%B8%AD
N3,4,の間に,no aida ni,"While, During, Between, Period",https://bunpro.jp/grammar_points/%E3%81%AE%E9%96%93%E3%81%AB
N3,5,うちに,uchi ni,"While, During",https://bunpro.jp/grammar_points/%E3%81%86%E3%81%A1%E3%81%AB
N3,6,ないうちに,nai uchi ni,"Before it becomes, Before ~ occurs, Without",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%86%E3%81%A1%E3%81%AB
N3,7,べき,beki,"Must, Should , Ought to",https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8D
N3,8,べきではない,beki de wa nai,"Should not, Must not , Ought not to",https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84
N3,9,って,tte,"As for, Speaking of, Casual は (Sentence topic marker)",https://bunpro.jp/grammar_points/%E3%81%A3%E3%81%A6-slang
N3,10,なかなか,nakanaka,"Very, Quite, Considerably",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B
N3,11,あまり,amari,So much...that,https://bunpro.jp/grammar_points/%E3%81%82%E3%81%BE%E3%82%8A
N3,12,なかなか～ない,nakanaka ~ nai,"Not really, Hardly, Not easily or readily, By no means, Far from",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B-%E3%81%AA%E3%81%84
N3,13,によると・によれば,ni yoru to / ni yoreba,According to,https://bunpro.jp/grammar_points/%E3%81%AB%E3%82%88%E3%82%8B%E3%81%A8-%E3%81%AB%E3%82%88%E3%82%8C%E3%81%B0
N3,14,によって・による,ni yotte / ni yoru,"By means of, According to, Depending on, Because of, Due to",https://bunpro.jp/grammar_points/%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6-%E3%81%AB%E3%82%88%E3%82%8B
N3,15,全く～ない,mattaku ~ nai,Not~at all,https://bunpro.jp/grammar_points/%E5%85%A8%E3%81%8F-%E3%81%AA%E3%81%84
N3,16,ことだ,koto da,"Should, Ought",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%A0
N3,17,そうだ,sou da,"I heard that, It is said that",https://bunpro.jp/grammar_points/%E3%81%9D%E3%81%86%E3%81%A0
N3,18,すると,suruto,"Having done..., If...is done..., (And/just) then, Thereupon, If so",https://bunpro.jp/grammar_points/%E3%81%99%E3%82%8B%E3%81%A8
N3,19,そうすると,sou suru to,"Having done that..., If that is done..., (And/just) then, Thereupon, If so",https://bunpro.jp/grammar_points/%E3%81%9D%E3%81%86%E3%81%99%E3%82%8B%E3%81%A8
N3,20,のはXの方だ,no wa X no hou da,"It is...that..., It is...who..., ...is the one that..., ...is the one who...",https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%AFx%E3%81%AE%E6%96%B9%E3%81%A0
N3,21,Noun＋型,noun + gata,"Model, Type, Pattern, Kind, Shape, Size(d)",https://bunpro.jp/grammar_points/noun-%E5%9E%8B
N3,22,てごらん,te goran,"(Please) try to, (Please) look",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%94%E3%82%89%E3%82%93
N3,23,Particle + の,particle + no,Combined particles,https://bunpro.jp/grammar_points/particle-%E3%81%AE
N3,24,である,de aru,"Formal or literary だ, Authoritative, Copula",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%82%E3%82%8B
N3,25,ところが,tokoroga,"Even so, However, Even though, But",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%81%8C
N3,26,ところで,tokorode,"By the way, Incidentally",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A7
N3,27,ほど,hodo,"The more, About, To the extent that, So much… that",https://bunpro.jp/grammar_points/%E3%81%BB%E3%81%A9
N3,28,ば〜ほど,ba ~ hodo,The more…the more,https://bunpro.jp/grammar_points/%E3%81%B0-%E3%81%BB%E3%81%A9
N3,29,ほど～ない,hodo ~ nai,"Is not as…as, Isn't... like..., Not to the extent of...",https://bunpro.jp/grammar_points/%E3%81%BB%E3%81%A9%EF%BD%9E%E3%81%AA%E3%81%84
N3,30,では・それでは・じゃあ,de wa / sore de wa / jaa,"If so, Well (then), In that case",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%AF-%E3%81%9D%E3%82%8C%E3%81%A7%E3%81%AF-%E3%81%98%E3%82%83%E3%81%82
N3,31,のに,noni,In order to,https://bunpro.jp/grammar_points/%E3%81%AE%E3%81%AB
N3,32,ため(に),tame (ni),"For, For the sake of, In order to",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%81-%E3%81%AB
N3,33,ために,tame ni,"Due to, Because of, As a result of",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%81%E3%81%AB
N3,34,という,to iu,"Called, Named, Known as, As much as",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%86-called
N3,35,ということだ,to iu koto da,"I heard that, Rumor has it that, It is said that, It means that",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8%E3%81%A0
N3,36,というのは,to iu no wa,"~ Known as ~ is, ~ Called ~ is, ~ Means ~, Because",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%AE%E3%81%AF
N3,37,的,~teki,"~ly・~like・~al, Typical",https://bunpro.jp/grammar_points/%E7%9A%84
N3,38,もの・もん,mono / mon,"Because, Cause",https://bunpro.jp/grammar_points/%E3%82%82%E3%81%AE-%E3%82%82%E3%82%93
N3,39,ものだ,mono da,"Supposed to, Should, That's the way it is",https://bunpro.jp/grammar_points/%E3%82%82%E3%81%AE%E3%81%A0
N3,40,最中に,saichuu ni,In the middle of,https://bunpro.jp/grammar_points/%E6%9C%80%E4%B8%AD%E3%81%AB
N3,41,上で,ue de,"After, Upon",https://bunpro.jp/grammar_points/%E4%B8%8A%E3%81%A7
N3,42,おかげで,okage de,"Thanks to, Because of",https://bunpro.jp/grammar_points/%E3%81%8A%E3%81%8B%E3%81%92%E3%81%A7
N3,43,にもとづいて,ni motodzuite,"Based on, In accordance with",https://bunpro.jp/grammar_points/%E3%81%AB%E3%82%82%E3%81%A8%E3%81%A5%E3%81%84%E3%81%A6
N3,44,点,ten,"Aspect, Respect, Point, Way, In terms of, In that, From the point of view",https://bunpro.jp/grammar_points/%E7%82%B9
N3,45,なぜなら〜から,nazenara ~ kara,"Because, The reason is, That is because",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%9C%E3%81%AA%E3%82%89-%E3%81%8B%E3%82%89
N3,46,こそ,koso,"For sure, For certain, Even more so, Underlined or bolded text",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%9D
N3,47,からこそ,kara koso,"Emphasized because, Precisely because",https://bunpro.jp/grammar_points/%E3%81%8B%E3%82%89%E3%81%93%E3%81%9D
N3,48,ばかり,bakari,"Just, Only, Nothing but",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%8B%E3%82%8A
N3,49,ばかりだ,bakari da,"(Only) continue to, Keep on -ing, More and more",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A0
N3,50,ばかりに,bakari ni,"Simply because, Only because, Just because, Simply on account of",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%AB
N3,51,ことがある,koto ga aru,"Something is possible, Sometimes, Occasionally, There are times when",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%8C%E3%81%82%E3%82%8B
N3,52,ことにする,koto ni suru,"To decide on, Have decided to",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%AB%E3%81%99%E3%82%8B
N3,53,ことなの,koto na no,"(A) is (Description of A), (A) means that (Description of A)",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%AA%E3%81%AE
N3,54,ことになる,koto ni naru,"It will end up being, It is the result of, It has been decided that",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%AB%E3%81%AA%E3%82%8B
N3,55,～は～で有名,~ wa ~ de yuumei,Is famous for,https://bunpro.jp/grammar_points/%E3%81%AF-%E3%81%A7%E6%9C%89%E5%90%8D
N3,56,ことはない,koto wa nai,"There is no need to, Never happens",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%AF%E3%81%AA%E3%81%84
N3,57,～と言っても,~ to itte mo,Although ~ might say that ~,https://bunpro.jp/grammar_points/%E3%81%A8%E8%A8%80%E3%81%A3%E3%81%A6%E3%82%82
N3,58,といえば,to ieba,"Speaking of, If it were the case that",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%81%88%E3%81%B0
N3,59,合う,au,"To or for one another, Mutually, With",https://bunpro.jp/grammar_points/%E5%90%88%E3%81%86
N3,60,に合わせて・に合った,ni awasete / ni atta,"In accordance with, Matching, Fitting, Suitable for, Adjust or tune to",https://bunpro.jp/grammar_points/%E3%81%AB%E5%90%88%E3%82%8F%E3%81%9B%E3%81%A6-%E3%81%AB%E5%90%88%E3%81%A3%E3%81%9F
N3,61,について,ni tsuite,"Concerning, About, Regarding",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6
N3,62,～(の)姿,~ (no) sugata,"Figure, Shape, Appearance, Looks, Wearing, Dressed in, Presence",https://bunpro.jp/grammar_points/%E3%81%AE%E5%A7%BF
N3,63,と言える,to ieru,"Would or could say that..., Can probably say that..., Fair to say that...",https://bunpro.jp/grammar_points/%E3%81%A8%E8%A8%80%E3%81%88%E3%82%8B
N3,64,ちゃんと・きちんと,chanto / kichinto,"Properly, Neatly, Orderly, Sufficiently, Decently",https://bunpro.jp/grammar_points/%E3%81%A1%E3%82%83%E3%82%93%E3%81%A8-%E3%81%8D%E3%81%A1%E3%82%93%E3%81%A8
N3,65,そのため(に),sono tame (ni),"For that reason, Because of that, To that end",https://bunpro.jp/grammar_points/%E3%81%9D%E3%81%AE%E3%81%9F%E3%82%81-%E3%81%AB
